Datetime,p_neg,p_neu,p_pos,p_comp,Close
2021-05-16 18:30:00,0.0604205994369928,0.865917204835236,0.0736592151018379,0.0334543964232489,46318.444141000014
2021-05-16 19:00:00,0.0628859325270527,0.86406416295353,0.0730535964353915,0.0272888860598346,45669.273437931035
2021-05-16 19:30:00,0.0629801280341424,0.8625944251800421,0.0744290477460657,0.0280245265404108,45542.98671900001
2021-05-16 20:00:00,0.0601422828427854,0.8653936826992099,0.074457286432161,0.0337827279253411,45542.020182666674
2021-05-16 20:30:00,0.0573822491886553,0.8710651897841102,0.0715521377169465,0.0338892479187245,44566.92278666667
2021-05-16 21:00:00,0.0595050272910083,0.8734686871588617,0.0670202528009193,0.0183020970985348,44478.153256333324
2021-05-16 21:30:00,0.0569035380507343,0.8699422563417861,0.0731485313751667,0.040072847129506,45091.404297333334
2021-05-16 22:00:00,0.056284675513543,0.873864570078165,0.0698538447554992,0.0342407744046537,45820.306121
2021-05-16 22:30:00,0.05636256660746,0.8744345026642983,0.069200488454707,0.0327754884547068,45698.44423586207
2021-05-16 23:00:00,0.0572279394644935,0.8677657741559958,0.0750006984866123,0.043654644935972,45698.82669266667
2021-05-16 23:30:00,0.0563758433079435,0.869924918389553,0.0736935799782371,0.0411542328618063,46030.22552166667
2021-05-17 08:00:00,0.0428523316062176,0.8889132124352328,0.0682344559585492,0.0573792746113989,45028.311458333344
2021-05-17 08:30:00,0.0436604381443298,0.8926394974226808,0.0637032860824742,0.0434870167525773,45328.611719333334
2021-05-17 09:00:00,0.0473055643879174,0.8931583465818771,0.0595437201907789,0.0266629252782192,45108.84119172415
2021-05-17 09:30:00,0.0455573216097394,0.8955769360838689,0.058861345958742,0.0269352045992559,45173.416488275856
2021-05-17 10:00:00,0.0549341073109507,0.880110134923126,0.064954502667085,0.0282494508942578,45242.17708433334
2021-05-17 10:30:00,0.0494944142993935,0.8841021385253699,0.066390041493776,0.0478124162144908,44942.88658900001
2021-05-17 11:00:00,0.0491054664289958,0.8827424242424232,0.0681464646464645,0.045865715983363,44867.590365333344
2021-05-17 11:30:00,0.0481516652903936,0.8820652353426898,0.0697811725846408,0.0476548582438756,45530.47617266667
2021-05-17 12:00:00,0.0399003145414952,0.8804718122429218,0.0796293249455603,0.0866260343576098,45481.51848966667
2021-05-17 12:30:00,0.0383508141762451,0.8812102490421457,0.0804410919540232,0.0923447318007664,44982.16471300001
2021-05-17 13:00:00,0.0379228381374722,0.8736913525498895,0.0883873614190688,0.1088259423503327,44831.436245357145
2021-05-17 13:30:00,0.0391459346768588,0.8737658095899917,0.0870866342367387,0.0992819087329164,44858.50052133333
2021-05-17 14:00:00,0.0397627997407647,0.8802423849643551,0.0799963275005403,0.0838735364009505,44449.15885400001
2021-05-17 14:30:00,0.038801267541874,0.87813196016297,0.0830665459483931,0.0993284517881395,44315.628256
2021-05-17 15:00:00,0.043707146087743,0.8751268656716433,0.0809396200814112,0.0805767073722298,44152.50286466667
2021-05-17 15:30:00,0.0430090800477896,0.8739087216248482,0.0830788530465952,0.0933135483870969,43610.348828666676
2021-05-17 16:00:00,0.0436161956980177,0.8789715309995789,0.0774105862505274,0.0718184521299032,43292.459456896555
2021-05-17 16:30:00,0.0436586040082929,0.8766611379866389,0.0796774936650541,0.0799107809260542,43038.62851566667
2021-05-17 17:00:00,0.0453235782482357,0.8818748443337495,0.0728065587380655,0.0590665213781653,42483.91966266667
2021-05-17 17:30:00,0.0453644938168099,0.8791683085307047,0.0754699224481242,0.071129364913016,42834.80338533334
2021-05-17 18:00:00,0.0445542652970075,0.8850140687807045,0.0704316659222867,0.0568836980794999,43037.50078200002
2021-05-17 18:30:00,0.0408144433299899,0.887843530591775,0.0713477933801405,0.0712150200601807,43431.62031333334
2021-05-17 19:00:00,0.039108302354399,0.8929276332094181,0.067965551425031,0.0681089219330857,43961.971224666675
2021-05-17 19:30:00,0.0446185206755969,0.8869784507862559,0.068401281304601,0.0528815375655212,44115.66432366667
2021-05-17 20:00:00,0.0371317086527929,0.8876481380065707,0.0752193318729465,0.0808978641840089,44238.721355333335
2021-05-17 20:30:00,0.0374864031398934,0.8898539388842164,0.0726616204093076,0.071256153630502,44640.36002700001
2021-05-17 21:00:00,0.0417516205067766,0.8932307012374809,0.0650126694166175,0.0486144077784326,44452.848734827574
2021-05-17 21:30:00,0.0420120678408349,0.8899246575342482,0.0680619699934768,0.0624268754076973,43874.822004666676
2021-05-17 22:00:00,0.0447006045179764,0.8866484250715885,0.0686493795736556,0.0521383709831373,43903.36744833333
2021-05-17 22:30:00,0.044030072463768,0.8808101449275364,0.0751605072463767,0.0729042028985508,43093.16433344829
2021-05-17 23:00:00,0.0495562639464455,0.8780066942939105,0.0724281160344278,0.0493600255020719,43006.281640000016
2021-05-17 23:30:00,0.0418135856079404,0.8850589330024831,0.0731191066997518,0.0784622828784121,43593.16562533334
2021-05-18 00:30:00,0.0358048780487804,0.881219512195122,0.082970731707317,0.1183253658536585,44360.119532
2021-05-18 01:00:00,0.0442678236397748,0.8816796435272047,0.0740548780487805,0.0659867729831143,44764.03541833334
2021-05-18 01:30:00,0.0369068406840683,0.8888847884788488,0.0742047704770476,0.0828791179117912,44968.84244866668
2021-05-18 02:00:00,0.0444924849699398,0.8727249498998013,0.0827760521042083,0.0805542084168336,44769.396485
2021-05-18 02:30:00,0.0351246819338422,0.8783704834605582,0.0865017811704834,0.1148714503816794,44933.6898151852
2021-05-18 03:00:00,0.0389481206987823,0.8775283218634208,0.0835240868184224,0.1010934356802541,44874.651593076924
2021-05-18 03:30:00,0.0376765444500251,0.8710587644399791,0.0912626820693119,0.1197549472626823,44816.15904035715
2021-05-18 04:00:00,0.0421773240193443,0.8782971520687799,0.0795255239118753,0.0805026329930144,45093.3637512
2021-05-18 04:30:00,0.0354188658057271,0.8783183604716445,0.0862678270634474,0.1105434025828188,45293.62349846153
2021-05-18 05:00:00,0.0347170010559662,0.8745591341077077,0.0907170010559662,0.1236290918690601,45355.0810948
2021-05-18 05:30:00,0.0334755102040816,0.8800234693877556,0.0865020408163264,0.1178416836734695,45274.587384814804
2021-05-18 06:00:00,0.0349245377311344,0.8782943528235876,0.0867826086956522,0.1098365317341332,45574.80846
2021-05-18 06:30:00,0.0378507951356407,0.888837231057062,0.0733063610851263,0.0787546772684753,45228.402475
2021-05-18 07:00:00,0.0360784155214227,0.8916196443007282,0.072302748585287,0.0809825383993533,45091.88203266667
2021-05-18 07:30:00,0.0288108705258506,0.8936354396818372,0.077558992487848,0.1102990278391517,45128.072267
2021-05-18 08:00:00,0.0331461470327723,0.8873888396811342,0.0794672276350753,0.1011143489813994,45283.55872500001
2021-05-18 08:30:00,0.0362880274779195,0.8844038272816498,0.0793081452404317,0.0948397939156034,45159.24830800001
2021-05-18 09:00:00,0.0343126347563605,0.8839491159982764,0.0817369555843035,0.1020822768434672,44904.67539100001
2021-05-18 09:30:00,0.0359023454157782,0.8824200426439235,0.0816695095948828,0.1059519402985075,45014.56940166667
2021-05-18 10:00:00,0.0349684343434343,0.877588383838385,0.087442760942761,0.109616835016835,45065.05364766667
2021-05-18 10:30:00,0.0424983235540653,0.874304694048618,0.0831953059513831,0.0853384325230511,45338.32623931035
2021-05-18 11:00:00,0.036165541881699,0.8754954346963072,0.0883406113537118,0.1174074235807862,45398.636458666675
2021-05-18 11:30:00,0.0377095012741172,0.8832642883145255,0.0790218420094649,0.0906008372770295,45568.93151133333
2021-05-18 12:00:00,0.031702919473853,0.896043631697144,0.0722489573307668,0.0927031761308955,45057.92483931034
2021-05-18 12:30:00,0.0382912903225806,0.8872974193548373,0.074408064516129,0.0807106451612905,44365.25457931035
2021-05-18 13:00:00,0.0411173900378677,0.8774882027381298,0.0813879988348384,0.088019749490242,43840.49882866666
2021-05-18 13:30:00,0.0403151658767773,0.8809529028436015,0.0787334123222748,0.0834838566350711,43832.33476633334
2021-05-18 14:00:00,0.0419788952579468,0.8786915059927051,0.0793316831683167,0.0884742313705057,43329.674349666675
2021-05-18 14:30:00,0.0490538562091503,0.8726460130718962,0.0783014379084969,0.0645094901960787,43036.65143266669
2021-05-18 15:00:00,0.0462266021765416,0.8769656590084635,0.0768079806529626,0.0711587666263604,43513.55182400001
2021-05-18 15:30:00,0.0423252032520325,0.8792575493612078,0.0784213124274101,0.0855174796747967,43311.98893266668
2021-05-18 16:00:00,0.0399748990190421,0.8883938257357203,0.0716252163877669,0.0773354298903636,43083.42474033335
2021-05-18 16:30:00,0.0415980118049083,0.8868092575333972,0.0715924200062131,0.0735132339235789,43483.268490333336
2021-05-18 17:00:00,0.0375667461263408,0.8895128128724665,0.0729195470798569,0.0809915077473181,43601.551563333334
2021-05-18 17:30:00,0.042296553808948,0.8820377871825869,0.0756626360338573,0.0724177146311973,43621.052735666664
2021-05-18 18:00:00,0.0392840405319822,0.8841434452184938,0.0765718809373021,0.0836068081063967,43012.49934966666
2021-05-18 18:30:00,0.038339670468948,0.8871042458808619,0.0745567173637516,0.0836104245880865,42770.91966166668
2021-05-18 19:00:00,0.0396498892054447,0.8807796771130102,0.0795754985754985,0.0922095599873378,42849.341797999994
2021-05-18 19:30:00,0.0374292106104186,0.8917318632150849,0.0708344519015659,0.0781902524768298,43156.33697966666
2021-05-18 20:00:00,0.0366161449752883,0.8791561779242193,0.0842309719934102,0.1078450082372324,43124.13388965517
2021-05-18 20:30:00,0.0366534488503831,0.8846134621792796,0.0787327557480835,0.1022030656447849,43312.76015666667
2021-05-18 21:00:00,0.037911621433542,0.8909982602644401,0.071090118302018,0.0781252609603341,43323.646484000004
2021-05-18 21:30:00,0.0371629521373766,0.8862959444647436,0.0765454877603215,0.0927696382900987,43076.60273466667
2021-05-18 22:00:00,0.0373885496183205,0.8925496183206124,0.0700648854961832,0.0726643893129772,43019.36028766666
2021-05-18 22:30:00,0.0387987421383647,0.8857849842767317,0.0754135220125786,0.0863591194968555,43156.92241379311
2021-05-18 23:00:00,0.0402248410026187,0.8815173961840638,0.0782607557052001,0.0943949494949497,42611.733464
2021-05-18 23:30:00,0.0393989110707803,0.8821070780399292,0.0784921960072593,0.095691724137931,42818.25638033333
2021-05-19 15:30:00,0.0445372219302855,0.8888817656332108,0.0665824137327028,0.0439254335260117,37325.505208333336
2021-05-19 16:00:00,0.0445860664299144,0.8927827449341931,0.0626289951953207,0.0401221955295594,37059.67994866667
2021-05-19 16:30:00,0.0426724012094672,0.8920598477739503,0.065269419247211,0.0454378896882494,39046.962761
2021-05-19 17:00:00,0.0443239830129638,0.8918236477425087,0.0638527045149754,0.0412910147519,40042.741667
2021-05-19 17:30:00,0.043545501752564,0.8915208360379053,0.0649330131117747,0.0493254316500066,39520.76237066667
2021-05-19 18:00:00,0.0437063619158538,0.8916169748143792,0.0646754986169749,0.0470948318532538,38655.86462827586
2021-05-19 18:30:00,0.0439341980385952,0.8879784878203076,0.0680879468522618,0.0536296899715279,38278.613281666665
2021-05-19 19:00:00,0.0444477563583347,0.8895938765592061,0.0659565851287866,0.0472448080349912,38537.33620758621
2021-05-19 19:30:00,0.0409007865570254,0.8931506971755413,0.0659476224526278,0.0583394172327495,38887.83294233334
2021-05-19 20:00:00,0.0431641844607932,0.8888910820025111,0.0679441952269872,0.055467468150009,39665.26809933334
